X	Y
-2.7387 , -2.0564
-2.7670 , 1.2166
-1.9713 , -3.6878
4.9571 , 1.6766
2.9423 , 2.9221
4.3991 , 4.7578
-1.5242 , -5.8593
4.0393 , 3.6326
3.4112 , 4.7349
3.2221 , 4.3341
1.7381 , 2.9145
1.6771 , 4.3339
3.2030 , 4.0812
0.9418 , 2.6775
-2.3180 , -4.9862
4.1967 , 2.3743
-2.0093 , -0.1550
-5.9216 , -7.5041
4.1630 , 1.7121
-3.4041 , -3.9913
-3.0104 , -6.0084
0.9913 , -1.1149
-3.6980 , -5.0860
2.1261 , 2.7891
-3.0450 , -0.4370
-2.8060 , -1.2906
-5.1650 , 1.8504
3.8579 , 3.4709
2.2093 , 3.9870
-5.6202 , -4.8683
3.4288 , 1.7018
5.0807 , 4.6770
2.2923 , 3.5947
-1.7080 , -3.1786
-4.7769 , -1.0753
4.2643 , 1.5146
3.7973 , 3.1851
3.7327 , 4.5250
-0.5706 , -5.1117
2.4752 , 4.6807
2.7372 , 2.1384
-5.1045 , -2.3067
-2.8545 , -2.8616
1.8735 , 4.0509
2.8723 , 3.8069
3.7650 , 2.9690
-1.7305 , -1.1519
2.9645 , 2.6227
0.3551 , -4.8121
-0.2371 , 0.5139
2.7214 , 5.1124
-2.1302 , -6.0130
-3.0596 , -2.2598
3.0113 , 4.5941
1.6919 , 2.9209
0.8925 , 3.1710
-2.7385 , -0.0887
1.8031 , 3.5281
4.0467 , 1.3571
4.0436 , 2.9832
-3.1681 , -7.0074
-1.6952 , -2.7227
-4.9799 , -1.2602
-4.1639 , -0.4513
1.7693 , 3.2973
-2.5926 , -8.3668
-1.6847 , -4.6336
3.7849 , 1.9768
2.2085 , 3.8607
1.2486 , 3.5123
1.8901 , 1.7736
3.1782 , 3.1803
3.6581 , 3.5248
4.1755 , 3.6978
1.8121 , 3.6159
3.4751 , 2.3719
4.3173 , 3.1904
-4.6994 , -4.9273
2.7355 , 2.3885
4.1735 , 2.8300
4.3475 , 1.7884
-1.3766 , -1.7815
3.1748 , 2.7691
-4.0847 , -5.0300
2.3321 , 3.4264
-2.0214 , -2.8971
3.2094 , 1.5323
-1.9902 , -1.2148
2.6006 , 4.2381
3.1901 , 3.4494
1.2491 , 2.4326
3.4083 , 2.2984
-3.7688 , -1.3040
-3.9337 , -1.4081
3.5204 , 1.6101
2.0508 , 3.8392
1.2022 , 2.1908
3.0572 , 3.5221
-4.1081 , -5.5149
-5.4000 , -0.6837
3.4875 , 2.5116
-5.5868 , -2.6881
-2.9315 , -2.4104
3.8277 , 2.3216
3.0662 , 1.9370
2.8649 , 3.1964
-0.5270 , -2.5852
1.5630 , 2.6427
-2.2690 , -3.2978
-3.7172 , -4.2481
-2.7793 , -2.4882
-2.2978 , -2.3475
2.6875 , 2.1850
-2.5127 , -5.3625
5.0220 , 3.3424
3.7015 , 4.4798
2.7545 , 0.5302
-3.0770 , -2.8691
-4.2553 , -0.8649
-2.0957 , -6.1899
-5.3218 , -5.6465
2.6439 , 3.1126
-1.9560 , -2.4409
-3.6126 , -1.7710
-2.3661 , -2.9202
-3.9766 , -3.9359
-2.7907 , -2.1046
3.8195 , 4.7934
-1.1912 , -4.2051
1.6560 , 2.7122
-4.4478 , -1.7629
2.6572 , 2.6786
-1.5279 , -7.2572
-3.2746 , -1.9405
2.0173 , 1.7890
-2.8754 , -4.5592
3.4767 , 3.4214
-1.7846 , -0.2289
3.3875 , 1.3264
-1.9853 , -3.2222
-1.5070 , -2.0502
3.4542 , 3.9426
1.6526 , 3.4586
-0.0578 , -6.1328
-4.0315 , -6.3226
0.4061 , -2.6736
0.0586 , -2.0869
-0.5222 , 2.7294
-2.9333 , -2.9203
-4.6901 , -4.3582
-3.0071 , -3.2409
-3.5432 , -5.5576
3.8803 , 3.1242
2.0456 , 2.3367
3.0963 , 2.3233
3.9656 , 3.5765
3.4418 , 4.4453
-1.5201 , -5.3168
4.9500 , 2.8169
2.8631 , 0.4437
-2.2774 , 1.4146
4.3023 , 3.3174
2.0077 , 1.7592
-4.0331 , -2.5958
-5.3077 , -0.1713
-1.2752 , -1.6682
2.4918 , 3.7210
-1.4099 , -3.8662
-2.3613 , -5.7663
-4.0012 , 0.5799
-3.0984 , -2.7512
2.4098 , 1.8386
3.0652 , 1.6252
2.7300 , 1.3094
2.9120 , 3.2341
3.8410 , 2.9566
-2.9406 , -4.0521
-5.2456 , -3.0030
3.3455 , 2.8627
4.3008 , 3.2251
-2.2012 , -3.3154
-4.8920 , 0.9119
3.0332 , 3.3263
-3.8952 , -1.1011
-4.3604 , -0.5324
2.8951 , 4.1703
-1.8381 , -2.3177
-2.5639 , -2.6842
4.3154 , 1.3849
3.9281 , 3.9283
-1.8807 , 0.9086
2.3289 , 2.2334
2.0209 , 3.5918
-3.4298 , -2.4248
-3.3962 , -2.8704
4.9141 , 3.7599
3.9607 , 2.4564
3.8938 , 4.0927
3.6917 , 3.2146
-2.4380 , -4.1789
-1.6781 , -2.8390
2.4167 , 2.6889
4.7437 , 1.8182
-2.8060 , -6.1444
2.8958 , 2.4413
-2.8941 , -2.9921
-3.4659 , -5.3163
-3.7288 , -3.6374
4.2768 , 3.2429
-3.9481 , -4.8629
4.3335 , 3.3900
-3.0275 , -5.2306
-6.0794 , -5.2362
-4.6675 , -6.6175
-3.4046 , -0.1666
2.5070 , 3.3340
-3.8393 , -1.6601
-2.7938 , -0.4736
-4.9913 , -2.5993
-2.7800 , -2.8098
4.8173 , 1.8427
2.2838 , 3.7229
2.2551 , 1.9991
-2.0459 , -5.6005
-3.3839 , 0.3688
-4.4910 , -2.8337
2.3625 , 4.5645
-3.0223 , -5.6336
3.3072 , 4.2669
-1.2331 , -4.4851
-3.2836 , 1.3066
3.9198 , 3.0146
2.8132 , 2.8466
4.3904 , 3.5329
1.8612 , 3.9424
-3.6210 , 0.3788
-3.4231 , -2.2575
-4.2849 , -4.4868
-3.3816 , -5.0810
-3.7109 , -3.6678
-2.8804 , -4.1873
3.7303 , 3.3999
3.3937 , 5.3495
-3.8450 , -2.9545
1.7719 , 2.9733
1.5384 , 3.7632
1.7797 , 1.5268
-1.7322 , -3.4755
-2.0181 , -1.7556
-4.3228 , -2.6853
3.5202 , 2.4387
-2.5165 , 1.0065
-0.5039 , -3.2290
-5.4630 , -4.7070
4.0809 , 5.1761
-3.3833 , -2.6558
2.9143 , 4.5708
2.9978 , 4.1713
-4.1908 , -4.8654
-2.1119 , -2.9476
2.1509 , 2.4696
-3.1945 , -0.1310
3.0322 , 1.5766
3.9880 , 4.3100
2.6277 , 2.1407
2.0683 , 2.6827
1.4905 , 2.3261
1.5270 , 3.8883
-1.0121 , 0.7186
1.3024 , 3.5075
4.1674 , 4.3247
-1.5876 , -1.7103
-2.2626 , -2.6182
3.5454 , 4.1040
-4.5320 , -4.0195
-3.0136 , -5.0496
1.4266 , 4.4659
-2.1961 , -5.3611
-1.6361 , -2.7409
1.8030 , 4.8010
1.3893 , 2.5202
2.4844 , 3.2208
-1.3987 , -6.8148
0.8689 , 2.0679
0.6684 , 4.2783
-3.5780 , -2.8618
4.2527 , 1.0956
-3.0498 , -4.3233
-3.1340 , -3.9613
-2.8416 , -2.5294
-1.9687 , -2.5511
3.4476 , 4.9502
3.6590 , 2.4454
1.2223 , 3.1604
-1.7500 , -2.2970
2.8875 , 3.3999
1.3058 , 3.3906
1.5590 , 2.8740
2.1973 , 2.0175
-1.4337 , -6.9492
3.8391 , 3.6524
-4.8553 , -2.2474
0.7401 , -6.5946
4.2966 , 3.3501
0.8964 , 3.3796
-3.2511 , -1.8395
1.7397 , 4.3525
-4.0697 , -3.4671
-1.7734 , -0.7957
-0.7355 , -0.1554
2.0667 , 0.7548
3.2637 , 2.5856
3.8363 , 1.8714
2.8188 , 2.1792
-4.9039 , -1.8336
1.9776 , 1.7872
3.2733 , 2.7971
-2.3974 , -3.0546
2.4201 , 2.5474
-4.6334 , -5.4939
-0.8820 , -2.1785
3.2003 , 3.4063
3.0748 , 2.8706
3.2985 , 3.1052
-1.1535 , 4.0858
-0.9234 , -0.6157
3.5274 , 4.0492
-1.7617 , -1.0760
-3.1197 , -4.0618
-1.2382 , -5.6539
2.7247 , 3.1145
-3.6451 , -1.4826
-2.5827 , -3.5908
2.6693 , 3.5361
2.6438 , 1.9105
1.3592 , 4.4568
-5.9496 , -7.1803
-6.0370 , -4.2843
3.1835 , 3.4959
-4.8838 , -1.8772
-1.9632 , -1.6035
-2.8184 , -4.2359
-2.3384 , -1.9823
-2.1520 , -5.5352
-4.0044 , -2.3240
4.4583 , 1.9737
2.7776 , 3.0169
-4.0344 , -1.7506
-3.0211 , -6.5409
4.0704 , 1.9751
0.1636 , -8.7813
-3.4664 , -3.4111
-1.8944 , -6.9246
4.1393 , 3.0385
3.6440 , 2.7429
4.1365 , 5.2805
3.9508 , 3.1940
4.2996 , 4.1849
2.3175 , 3.2454
-2.5017 , -2.8246
-3.7475 , -0.1654
2.4543 , 2.9167
-1.8834 , -3.5163
-3.6513 , -4.5490
1.7212 , 4.6227
-5.7536 , -0.1060
-5.4471 , -1.9656
-3.1383 , -4.6442
0.5350 , 3.8049
-2.1771 , -3.9508
2.1331 , 4.1030
-3.8670 , -3.4530
-3.4402 , -0.3123
3.1820 , 0.6610
0.8760 , 2.8829
2.4471 , 3.8826
2.2935 , 3.7312
3.4092 , 3.6364
-0.9554 , -4.8392
2.3686 , 3.0214
4.2757 , 4.3634
-3.7163 , -4.7569
-1.6616 , -1.1124
-1.6210 , -0.8922
3.7495 , 1.6687
4.8953 , 4.4665
-2.7791 , -6.6970
-2.2769 , -6.6335
3.1892 , 3.6504
-2.3860 , -4.3307
3.2817 , 2.8471
2.9468 , 3.1871
-4.3167 , -1.0954
2.8117 , 3.3426
3.4382 , 3.8501
-1.9625 , -4.3206
4.7292 , 2.2248
4.3484 , 2.4791
-4.2843 , -2.3078
-4.1761 , -4.1390
-4.7464 , -5.6155
-3.5112 , -3.1631
2.8680 , 4.1663
3.5026 , 3.3558
3.2431 , 2.8074
-2.4858 , -0.2712
4.0232 , 2.2456
2.7005 , 2.5673
4.1670 , 3.9928
2.8075 , 3.4694
-3.4508 , -5.6170
2.7396 , 2.9185
-0.8712 , -3.5219
4.1941 , 4.6581
-0.9988 , -6.4208
3.8037 , 4.5686
-3.3710 , -2.1601
-1.4168 , -3.0627
-2.4466 , -3.1675
-3.2398 , -1.9607
2.4060 , 4.3504
-2.7478 , -5.1125
3.1005 , 2.3672
3.3359 , 4.2759
3.3243 , 3.7487
-2.8293 , -3.7709
4.5515 , 2.5442
3.2136 , 5.1831
-2.1767 , -1.1737
-4.7330 , -2.5122
-2.0204 , -2.0578
-3.7466 , -0.1112
3.5553 , 2.6182
1.0626 , -4.7118
2.9866 , 3.9918
4.1903 , 3.7198
0.0051 , -2.3523
-4.0807 , -2.6036
2.6089 , 1.3959
-2.1019 , 2.0064
1.8240 , 4.8034
3.7482 , 2.7675
3.5885 , 2.2324
-2.8719 , -4.6434
-2.1602 , -3.8700
-4.8469 , -6.4275
-4.5554 , -0.4838
-0.8373 , -0.7610
3.0970 , 1.7886
-2.9320 , -4.1269
-1.7134 , -1.7735
-5.9775 , -1.5082
-1.4723 , -6.4816
2.0183 , 2.9776
4.0790 , 2.7672
3.0083 , 4.4095
3.8216 , 2.6255
4.9407 , 3.9555
3.9365 , 3.5674
4.0913 , 3.8574
1.9043 , 3.2632
-2.9112 , 0.3572
-3.9530 , -5.3604
-2.7741 , -2.9543
-5.6183 , -3.4245
-2.7471 , -3.3114
-4.5934 , -0.2591
-1.3824 , -2.7344
1.6778 , 3.0047
-1.8935 , 0.7642
1.5323 , 3.3325
3.2779 , 3.1373
4.1596 , 4.3641
2.1097 , 1.2626
-3.8326 , 2.9845
3.7431 , 2.9018
2.0631 , 2.9857
3.0778 , 2.0579
-2.6712 , -4.7932
3.7841 , 3.7439
-4.7607 , -4.7651
-3.6534 , -1.1832
2.6877 , 3.3094
-0.2816 , -4.8555
2.2214 , 4.4308
1.9560 , 2.9540
-6.9169 , -6.7987
3.8007 , 3.5937
2.6496 , 3.8974
4.1916 , 4.1952
-1.5226 , 0.5030
-3.1767 , -1.5464
3.5435 , 2.3748
3.6220 , 3.0628
2.0394 , 4.6255
-0.8480 , -1.9236
-3.6392 , -3.8730
-3.2379 , -6.6536
1.9179 , 4.0829
1.7516 , 3.0051
-1.3143 , -2.2819
-4.4549 , -3.4649
2.3575 , 1.9211
-1.7325 , -5.0958
1.5228 , 2.6629
0.0562 , -0.6826
-2.1899 , -5.3555
1.9190 , 4.2096
3.7924 , 3.0486
3.0654 , 5.9038
-2.4667 , -1.9299
-4.1776 , -4.4686
3.0106 , 1.2892
2.9696 , 2.7945
-2.8869 , -3.8413
-5.7219 , -4.5944
0.6835 , -4.3206
3.5812 , 3.9204
2.7298 , 3.4308
-2.1165 , -4.2497
-3.0797 , -2.9337
-2.6462 , -3.4944
2.5692 , 2.9230
1.9807 , 2.6833
4.1478 , 3.1133
3.2263 , 3.3180
-1.1528 , -0.7416
-5.2969 , -0.7620
4.3747 , 3.2252
-2.3755 , -4.1671
3.1970 , 4.6674
2.5284 , 2.0882
3.6211 , 2.8414
-4.8930 , 2.1901
3.5600 , 3.1107
2.3417 , 1.8284
-4.0981 , -5.4009
3.4424 , 3.8857
2.9704 , 1.8873
-3.2778 , -6.2380
2.5005 , 2.5906
3.1354 , 2.5553
-4.2429 , -7.0741
-0.9753 , 0.5836
-1.5074 , -6.5912
-1.7096 , -3.2975
-0.3977 , -4.9965
3.0268 , 4.0028
2.4807 , 2.2418
-1.3299 , -4.8660
-1.7767 , -4.3090
-2.8656 , 0.2571
-3.0157 , -7.1772
-2.3830 , -2.0031
-2.4557 , -3.8660
2.7738 , 2.0203
2.1835 , 2.0490
-3.8157 , 0.6279
2.8996 , 1.5803
1.8273 , 3.8842
2.8503 , 4.1813
3.6892 , 3.9399
2.4576 , 3.3772
3.9599 , 4.0327
4.0858 , 2.7777
-0.9118 , -4.6912
-3.8415 , -0.9431
-1.4709 , -1.6993
4.1705 , 2.8542
3.2610 , 3.0111
2.3988 , 1.9505
0.1706 , -7.3158
3.7608 , 4.3455
-1.5663 , -3.2734
-1.0023 , -3.6604
-3.0455 , -0.7563
5.0928 , 3.5773
-3.0085 , -3.0033
-2.2980 , -9.5523
-3.0363 , -2.1934
2.1643 , 4.6883
-3.5361 , -5.1840
-5.1886 , -3.2154
-2.4397 , -6.1169
0.4278 , 3.5210
-2.8680 , -1.6674
4.4090 , 1.3408
-2.4925 , -4.5732
-2.3509 , -7.5273
3.6355 , 2.9664
-2.6795 , -1.9935
-3.7028 , -5.7951
3.2637 , 5.4508
-4.5823 , -1.0234
-1.2625 , -2.6504
-3.5115 , 1.3235
-4.7080 , -1.4769
-2.5295 , -4.6684
-2.0325 , -3.0230
0.7561 , 5.3902
4.3953 , 4.8033
-3.4311 , -5.1777
-3.2788 , -4.6062
-3.2851 , 0.3850
2.8623 , 2.5326
-2.9125 , 1.6490
-4.8770 , -3.9498
2.3452 , 2.3956
-2.1650 , -2.0197
3.5479 , 3.6899
-2.8210 , -1.8816
-4.6368 , -2.8040
-1.8339 , 0.3464
-3.8501 , -3.4256
3.7371 , 1.6842
-4.2398 , -1.2913
-6.2995 , -5.5794
-2.3019 , -1.4521
2.8681 , 1.3529
1.6371 , 2.4413
-2.8678 , -4.5166
5.0507 , 3.1283
2.8760 , 2.2278
-5.2008 , -4.2200
3.8549 , 5.0166
-4.9546 , -3.8524
-2.8099 , -1.9544
-4.6734 , -1.9734
1.4588 , 2.2073
4.2254 , 1.6853
3.3185 , 3.7670
2.5373 , 2.1918
1.5506 , 5.7584
1.3790 , 3.1225
4.3739 , 0.4048
-3.6670 , -2.0967
-1.1424 , -5.1571
-4.5800 , -3.7148
-2.9971 , -3.4636
-1.9305 , -2.2633
-1.8258 , -3.5441
-4.2245 , -4.5975
1.5283 , 3.8137
-5.0223 , -3.3048
1.9595 , 4.6837
1.6004 , 2.7289
3.7506 , 4.3382
3.5218 , 0.6549
-5.8402 , -1.6446
-2.3839 , -7.8522
2.7027 , 1.2420
-2.3115 , -4.3448
-5.6670 , -3.8215
0.6097 , 3.1087
-2.5924 , -5.5713
4.4793 , 3.5889
1.9949 , 2.8393
3.3501 , 3.1415
-1.8297 , 1.4222
-2.2877 , -3.0344
0.6159 , 5.0386
-3.0760 , -5.0772
-3.7994 , -3.0971
-3.1153 , -2.3543
5.0158 , 2.8895
-5.5612 , -4.5860
2.0319 , 2.6369
2.8760 , 2.8633
3.0040 , 3.5859
-3.3480 , -0.1952
-3.4366 , -7.3152
2.7741 , 2.1135
-2.7181 , -0.0398
4.4211 , 3.4899
2.3927 , 4.7213
0.8834 , 3.3809
1.7996 , 3.3165
-4.2303 , -0.8846
-5.8090 , -7.0387
3.1413 , 4.4093
1.9177 , 3.7045
-1.9737 , -3.3767
2.8299 , 1.3536
-2.8028 , -3.0862
-3.2215 , -1.0307
4.8579 , 3.1847
-4.8398 , 0.3342
-1.2035 , -4.5521
-2.1069 , -4.0575
2.5736 , 3.8888
3.9215 , 3.8706
-1.9607 , -3.4738
2.7774 , 2.7241
-1.5919 , -2.9781
3.1852 , 3.3698
4.6278 , 4.4233
-3.2146 , -3.3916
4.2869 , 0.8733
2.8374 , 2.7569
2.4960 , 1.7493
4.6383 , 4.5390
3.3180 , 4.2475
2.1704 , 3.4413
5.3695 , 4.3191
-3.4663 , -1.4894
2.8755 , 2.7683
-3.7130 , -6.3948
-1.5517 , -4.2871
4.7009 , 1.0917
3.4970 , 3.5330
-1.8847 , -6.7014
-2.5143 , -2.2525
5.0364 , 3.2069
1.4579 , 4.4470
4.0255 , 2.1365
-2.9847 , -6.2611
-2.7785 , -1.2608
-2.4190 , 0.8791
-3.1555 , -1.8775
-0.9580 , -5.2050
-2.6550 , 0.5755
-2.3823 , -3.0523
3.7226 , 1.7966
3.3715 , 1.5596
3.7620 , 3.2375
5.1975 , 2.1616
4.4434 , 3.1573
3.3876 , 4.4096
3.8847 , 2.4738
-3.9316 , 2.3773
-2.2212 , -6.6034
-2.8949 , -2.9841
2.1000 , 3.0963
2.7282 , 0.3337
-5.6146 , -1.3869
-4.1127 , -1.9437
-2.1737 , -2.8987
3.1440 , 1.9857
1.4877 , 3.8591
-3.0094 , 0.9100
-4.1139 , -6.1771
-4.4787 , -4.4739
4.0762 , 2.8218
3.4582 , 0.9525
2.8740 , 4.2418
-5.0047 , -7.1086
0.7280 , 3.4543
3.2537 , 3.9540
5.2953 , 1.9177
3.6545 , 1.4456
3.8076 , 4.0954
0.9905 , 2.8861
-5.2068 , -6.3430
-3.0452 , -2.1599
4.6605 , 2.8700
2.6956 , 2.8373
3.7511 , 2.3360
4.8207 , 4.1155
2.0162 , 2.5404
-2.3264 , -1.1048
-0.2165 , 1.9822
-3.0001 , -4.4354
-2.4723 , -2.0451
-2.7316 , -3.9539
2.0574 , 3.7068
-2.2420 , -5.8409
3.0163 , 2.1178
-3.3522 , 0.9015
-4.5721 , -5.2233
-2.9167 , -4.2922
4.9445 , 3.3033
-3.0017 , -5.5093
-3.1783 , -8.8879
3.0715 , 2.7498
-2.6062 , -3.9630
1.5149 , 3.0877
4.7245 , 1.2962
-4.2374 , -3.0058
2.8119 , 4.3884
-5.2847 , -3.3843
-1.7267 , 2.1584
-0.9230 , -6.4992
4.4454 , 3.6487
-3.4819 , -8.3854
-3.4495 , -7.8333
-0.7330 , -4.9921
-1.7956 , -2.1383
-5.4470 , -1.4658
3.8730 , 3.3535
1.9752 , 5.3110
1.6849 , 3.3518
-6.8419 , -2.3840
-3.5169 , -1.4544
-2.7163 , -4.2655
-2.6898 , -7.7188
2.6588 , 1.9179
1.8057 , 2.4912
1.7983 , 2.5984
-2.6711 , -4.6631
-1.2264 , -5.3969
-3.5414 , -3.4673
2.6923 , 1.8385
-1.9031 , 0.4628
1.9345 , 3.2530
4.0990 , 2.4571
-4.1607 , -4.0632
-4.7605 , -4.8491
2.7612 , 4.9816
2.0118 , 3.0764
3.8989 , 3.2872
-1.3718 , -0.9559
-1.0386 , -1.6063
-3.0458 , -5.6906
2.3256 , 1.8276
2.3843 , 4.2393
-3.0330 , -1.1716
3.0049 , 4.5802
2.3293 , 2.7706
3.8748 , 1.6513
-3.2403 , -3.4925
1.9242 , 5.0397
3.4736 , 3.1052
3.4145 , 2.0964
-3.0921 , -5.3805
5.5293 , 3.0529
3.7837 , 2.4563
-3.0211 , -3.3155
3.8347 , 2.5752
2.9297 , 1.2350
-3.0537 , -5.8563
4.4884 , 3.8287
-4.3269 , -1.8916
-3.3808 , -3.2242
2.8052 , 4.3206
-2.5568 , -3.7789
2.3806 , 2.4005
-1.4382 , -2.3000
2.7479 , 2.3277
1.7402 , 2.3649
2.4064 , 3.7363
3.3362 , 2.5247
-5.0162 , -3.1440
-2.3502 , 0.5710
2.8693 , 2.7133
-4.2456 , -1.6475
2.3184 , 4.0416
2.0586 , 4.1827
-3.6290 , -4.2539
-1.6530 , -2.6532
0.0458 , -1.8536
2.4258 , 3.1874
-2.4407 , -3.0530
3.6734 , 3.2034
-4.8424 , 0.8079
-3.4472 , -4.2738
-3.8660 , -5.6410
-2.4179 , -3.2793
-2.3342 , 1.7377
-3.0086 , -0.9088
-3.2981 , -0.9710
2.0974 , 2.3671
2.6016 , 3.1521
2.0173 , 1.6797
-2.7624 , -8.5917
0.5175 , -5.9451
-3.2812 , -5.5966
4.1711 , 1.6570
2.8983 , 3.3839
-1.7786 , -2.7901
3.3259 , 3.8863
-2.2841 , -2.3447
-1.6641 , -4.2021
3.2058 , 4.2046
4.4780 , 2.7235
1.7262 , 2.3231
